;CODE DU CHEF-LIEU, VILLE;NOM VILLE;CODE DU LYCEE OU COLLEGE;DATE DE FONDATION;SUPERFICIE TOTALE;SUPERFICIE BATIE;SUPERFICIE LIBRE;RECETTE SUBVENTION ETAT;RECETTE SUBVENTION DEPARTEMENT;RECETTE BOURSES ETAT;RECETTE BOURSES DEPARTEMENT;RECETTE BOURSES COMMUNE;RECETTE BOURSES FONDATION;RECETTE COMPLEMENTS;RECETTE FRAIS ETUDES;RECETTE LYCEE RENTES;RECETTE DIVERSES EX;RECETTE TROUSSEAU;RECETTE TOTALE;PRIX BOURSE PENSION;PRIX BOURSE DEMI-PENSION;PRIX BOURSE EXTERNES;PRIX PENSION ELEMENTAIRE;PRIX PENSION GRAMMAIRE;PRIX PENSION SUPERIEUR;PRIX PENSION MATHEMATIQUES;RETRIBUTION FRAIS ELEMENTAIRE;RETRIBUTION FRAIS GRAMMAIRE;RETRIBUTION FRAIS SUPERIEUR;RETRIBUTION FRAIS MATHEMATIQUES;RETRIBUTION ADMISSION;DEPENSE PERSONNEL TRAITEMENT;DEPENSE PERSONNEL INDEMNITES;DEPENSE PERSONNEL TOTAL;DEPENSE PERSONNEL CLASSIQUE TRAITEMENT;DEPENSE PERSONNEL CLASSIQUE INDEMNITES;DEPENSE PERSONNEL CLASSIQUE TOTAL;DEPENSE PERSONNEL SPECIAL TRAITEMENT;DEPENSE PERSONNEL SPECIAL INDEMNITES;DEPENSE PERSONNEL SPECIAL TOTAL;DEPENSE PERSONNEL MAITRE;DEPENSE PERSONNEL SUBVEILLANT;DEPENSE PERSONNEL MEDECIN;DEPENSE PERSONNEL AGENT;DEPENSE PERSONNEL TOTAL;DEPENSE NOURRITURE;DEPENSE MATERIEL HABILLEMENT;DEPENSE MATERIEL CHAUFFAGE;DEPENSE FRAIS SERVICE;DEPENSE MATERIEL BIBLIOTHEQUE;DEPENSE MATERIEL TROUSSEAU;DEPENSE MATERIEL TOTAL;DEPENSES TOTAL;REPORT TOTAL RECETTES;COMPARAISON RECETTE;COMPARAISON DEPENSE;ELEVE INTERNE BOURSE NATIONALE;ELEVE INTERNE BOURSE DEPARTEMENTALE;ELEVE INTERNE BOURSE COMMUNALE;ELEVE INTERNE BOURSE FONDATION;ELEVE INTERNE PENSION LIBRE;ELEVE INTERNE DEMI-PENSIONNAIRE;ELEVE INTERNES TOTAL;ELEVE EXTERNES BOURSE NATIONALE;ELEVE EXTERNE BOURSE DEPARTEMENTALE;ELEVE EXTERNE BOURSE COMMUNALE;ELEVE EXTERNE SURVEILLE;ELEVE EXTERNES LIBRE;ELEVE EXTERNE ETABLISSEMENT;ELEVE EXTERNES TOTAL;ELEVES TOTAL GENERAL;ELEVE CLASSE MATHEMATIQUES SUPERIEUR NOUVEAU;ELEVE CLASSE MATHEMATIQUES SUPERIEUR VETERAN;ELEVE CLASSIQUE MATHEMATIQUES ELEMENTAIRE;ELEVE CLASSIQUE MATHEMATIQUES PREPA;ELEVE CLASSIQUE PHILOSOPHIE NOUVEAU;ELEVE CLASSIQUE PHILOSOPHIE VETERAN;ELEVE CLASSIQUE RHETORIQUE NOUVEAU;ELEVE CLASSIQUE RHETORIQUE VETERAN;ELEVE EN CLASSIQUE 2;ELEVE EN CLASSIQUE 3;ELEVE EN CLASSIQUE 4;ELEVE EN CLASSIQUE 5;ELEVE EN CLASSIQUE 6;ELEVE EN CLASSIQUE 7;ELEVE EN CLASSIQUE 8;ELEVE CLASSIQUE CLASSE PRIMAIRE;ELEVE CLASSIQUE TOTAL;ELEVE ENSEIGNEMENT SPECIAL 6;ELEVE ENSEIGNEMENT SPECIAL 5;ELEVE ENSEIGNEMENT SPECIAL 4;ELEVE ENSEIGNEMENT SPECIAL 3;ELEVE ENSEIGNEMENT SPECIAL 2;ELEVE ENSEIGNEMENT SPECIAL 1;ELEVE ENSEIGNEMENT SPECIAL TOTAL;REPARTITION ELEVE TOTAL;EN PREPA ECOLE NORMALE LETTRE;EN PREPA ECOLE NORMALE SCIENCE;EN PREPA ECOLE POLYTECHNIQUE;EN PREPA ECOLE SAINT-CYR;EN PREPA ECOLE NAVALE;EN PREPA ECOLE FORESTIERE;EN PREPA ECOLE CENTRALE;EN PREPA ECOLE NORMALE CLUNY;877 ELEVE CLASSIQUE PASS;878 ELEVE CLASSIQUE PASS;879 ELEVE CLASSIQUE PASS;880 ELEVE CLASSIQUE PASS;881 ELEVE CLASSIQUE PASS;882 ELEVE CLASSIQUE PASS;883 ELEVE CLASSIQUE PASS;884 ELEVE CLASSIQUE PASS;885 ELEVE CLASSIQUE PASS;886 ELEVE CLASSIQUE PASS;887 ELEVE CLASSIQUE PASS;ELEVE CLASSIQUE TOTAL;ELEVE SPECIAL PASSE;878 ELEVE SPECIAL PASSE;879 ELEVE SPECIAL PASSE;880 ELEVES SPECIAL PASSE;881 ELEVES SPECIAL PASSE;882 ELEVES SPECIAL PASSE;883 ELEVES SPECIAL PASSE;884 ELEVES SPECIAL PASSE;885 ELEVES SPECIAL PASSE;886 ELEVES SPECIAL PASSE;887 ELEVES SPECIAL PASSE;ELEVES SPECIAL TOTAL
105;1;ROCHE-SUR-YON(LA);104;1838;10400;3099.4499999999998;7300.5500000000002;68150;NA;6580;1950;3775;NA;59335;9046.75;NA;2802.0500000000002;3220.5;154859;650;400;0;600;650;700;0;80;100;120;0;90;18275;1975;20250;51411.120000000003;3541.6700000000001;54953;8700;500;9200;5517.5;5800;750;6448.5;102918;31987.59;6295.1899999999996;12567.08;1699.52;930;2911.1999999999998;56390;159309;154859;NA;4450.3199999999997;11;6;3;0;99;8;127;0;0;18;5;135;0;158;285;0;0;5;8;8;0;11;4;8;18;21;24;22;24;7;71;231;0;0;5;6;25;18;54;285;0;0;0;0;0;0;0;0;4;5;5;9;2;7;2;6;1;0;0;41;3;1;2;1;1;0;1;0;0;0;0;9
106;3;TOURS(G);120;1830;10270;4316;5954;51645.830000000002;15000;18393;NA;8132.25;800;165456;35099.75;NA;6870.8299999999999;9628.5900000000001;311027;800;475;150;800;850;900;1000;120;150;200;250;90;24259.439999999999;35;24294.439999999999;103516.12;10612.459999999999;114129;21783.34;3338.3000000000002;25121.639999999999;7155.3299999999999;18311.540000000001;1100;11891.17;202002;71803.029999999999;15349.440000000001;24226.689999999999;3073.6100000000001;1532.5599999999999;7100.9200000000001;123086;325089;311026;NA;14062.450000000001;29;0;13;1;172;36;251;2;0;6;16;269;0;293;544;6;13;33;19;3;12;5;13;27;34;50;40;35;39;24;79;432;0;8;13;13;29;49;112;544;0;7;18;7;1;0;2;0;1;3;5;5;8;6;6;7;6;8;3;58;0;0;0;0;0;1;0;1;1;1;2;6
107;0;RENNES;0;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;-0.01;-0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;39;35;54;55;55;45;70;51;87;225;60;776;11;12;16;16;27;20;19;14;18;100;14;267
108;1;ANGERS;19;1803;18210;5760;12450;72418.029999999999;1200;13788;NA;4635;NA;116201;32735.5;NA;8398.5100000000002;8433.5;257809;750;450;120;750;800;850;0;100;140;175;0;90;21300;1590;22890;78073.029999999999;8321.0300000000007;86394;13728.35;625;14353.35;5267.0799999999999;14016.610000000001;800;8911.6599999999999;152633;55833.199999999997;8225.5900000000001;29367.91;2594.23;1755.98;6610.1400000000003;104387;257020;257809;789.27999999999997;NA;21;0;10;0;123;44;198;1;0;0;2;222;25;250;448;0;0;10;11;5;0;24;0;19;30;36;41;35;20;29;91;351;7;14;18;25;22;11;97;448;0;1;1;0;0;0;0;0;7;8;10;6;3;4;3;2;10;6;3;62;2;2;1;1;4;4;1;0;2;0;1;18
109;1;BREST;34;1842;6918.9399999999996;3246.1100000000001;3672.8299999999999;93265.279999999999;NA;67131;3200;11045;NA;218680;46191.650000000001;2000;11127.99;58172.349999999999;510813;800;475;150;750;800;850;1000;100;140;175;250;90;26100;2270;28370;164652.73000000001;23657.610000000001;188310;10200;2816.6599999999999;13016.66;11417.549999999999;21901.810000000001;1400;15893.33;280310;104612.64999999999;26976.419999999998;35778.599999999999;3103.8400000000001;1788.28;48918.379999999997;221178;501488;510813;9325.0599999999995;NA;33;3;16;66;242;33;393;3;76;15;31;383;0;508;901;5;10;180;144;9;2;20;1;29;34;46;46;74;64;43;55;762;0;6;16;29;47;41;139;901;0;0;13;10;130;0;0;0;15;13;19;16;22;23;39;24;40;34;27;272;0;3;2;5;8;1;1;2;2;1;3;28
110;2;LAVAL;58;1841;26106.599999999999;3871;22235.599999999999;83027.5;1200;15200;21700;7000;NA;144008;17187;17;38346.669999999998;17401.970000000001;345088;700;425;170;700;750;800;0;100;125;150;0;90;28000;2530;30530;76208.889999999999;11348.6;87557;16148.34;5034.6800000000003;21183.02;2825;21776.630000000001;700;12184.440000000001;179757;92977.039999999994;19712.630000000001;15894.82;4218.2299999999996;1496.6099999999999;14932.559999999999;149232;328988;345088;16099.42;NA;16;48;16;0;159;54;293;0;0;0;4;172;0;176;469;0;0;21;11;11;0;29;1;18;23;31;24;32;26;25;91;343;0;5;11;20;42;48;126;469;0;0;0;3;0;0;0;0;2;2;4;3;9;4;3;4;2;4;3;40;3;4;3;3;6;5;6;3;4;4;4;45
111;1;LORIENT;62;1863;7492;2867;4625;69298.619999999995;8100;22692.5;2720;9222.5;22121.380000000001;40842;23785.869999999999;NA;2823.5300000000002;5054.3699999999999;206661;800;475;120;750;800;850;0;100;140;170;0;90;18783.330000000002;255.55000000000001;19038.880000000001;67504.440000000002;8511.9400000000005;76016;14267.49;2582.0599999999999;16849.549999999999;7100;12739.969999999999;1000;7348.3299999999999;140093;33907.169999999998;9053.3999999999996;14269.360000000001;2165.71;1555.4000000000001;2580.8499999999999;63532;203625;206661;3035.77;NA;25;2;0;15;35;38;115;3;29;54;25;197;0;308;423;0;0;28;71;8;2;10;2;8;19;32;34;32;16;27;44;333;0;11;4;16;32;27;90;423;0;0;0;0;17;0;4;0;6;3;2;3;1;6;4;5;6;2;3;41;0;1;1;2;3;2;3;3;0;2;0;17
112;3;NANTES(G);81;1803;17425.419999999998;8855.4200000000001;8570;125426.67;300;22958.25;NA;13717.5;1530;75766;56452.18;NA;10135.99;3609.5500000000002;309896;900;525;150;850;900;950;1000;140;175;225;300;90;30168.330000000002;3430;33598.330000000002;120640.53999999999;16308.110000000001;136949;19632.790000000001;3901.25;23534.040000000001;6475;15281.08;1050;10858.32;227745;43261.93;7050.9300000000003;19977.34;4310.0299999999997;1714.24;2428.6999999999998;78743;306489;309896;3407.5500000000002;NA;26;0;17;0;58;49;150;2;0;4;8;201;0;215;365;8;10;63;19;21;1;21;5;23;35;16;19;14;17;10;17;299;0;6;6;16;15;23;66;365;0;1;8;17;2;1;1;2;0;0;6;5;5;0;7;3;1;10;8;45;0;0;0;1;0;0;1;0;3;2;2;9
113;3;NANTES-PL(G);82;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;-0.01;-0.01;0;0;3;0;0;8;11;1;0;4;19;172;0;196;207;0;0;0;0;0;0;0;0;0;0;24;20;23;23;24;93;207;0;0;0;0;0;0;0;207;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
114;3;PONTIVY;95;1803;10450;5253;5197;76379.160000000003;500;9694.5;2400;2700;NA;33119;12740;NA;10547.83;4935.75;153016;650;400;100;600;650;700;0;80;100;120;0;90;16750;1550;18300;43901.940000000002;5745;49647;13050;4211.8199999999997;17261.82;3716.0700000000002;7823.5900000000001;700;5240;102688;24468.650000000001;5648.9300000000003;8187.3900000000003;1707.3399999999999;738.86000000000001;4418.6000000000004;45169;147858;153016;5158.8000000000002;NA;20;4;6;0;54;3;87;2;0;0;28;176;0;206;293;0;0;10;4;13;1;6;0;11;8;14;18;18;16;12;49;180;4;4;6;25;26;48;113;293;0;0;0;0;0;0;0;0;0;2;5;4;2;3;0;1;9;1;0;27;4;1;6;2;0;5;3;0;3;1;0;25
115;4;QUIMPER;97;1886;14721.33;6495.0500000000002;8226.2800000000007;83373.600000000006;NA;23553.75;NA;4290;NA;42372;11285.5;NA;3902.8099999999999;11539.280000000001;180316;600;375;90;600;650;700;0;80;100;120;0;90;17526.650000000001;408.32999999999998;17934.98;46728.32;5923.6000000000004;52652;10575;3232;13807;3300;7117.9799999999996;1000;5613.3000000000002;101425;34372.32;4575.5600000000004;16096.549999999999;2160.0900000000001;1207.78;8525.7000000000007;66938;168363;180316;11953.26;NA;49;0;2;0;76;4;131;0;0;7;19;130;0;156;287;0;0;14;7;7;0;11;0;9;26;16;25;22;12;18;37;204;4;7;6;17;25;24;83;287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;2;147;0;0;0;0;0;0;0;0;0;86;1;87
116;5;RENNES;100;1803;16300;5530;10770;130465.28;1200;20407.5;10462.5;1950;800;124368;35545;NA;865.98000000000002;10942.190000000001;337006;750;450;150;750;800;850;1000;100;140;175;250;90;23850;1307.5;25157.5;108770.25;10124.719999999999;118895;26615.540000000001;3310.5599999999999;29926.099999999999;6300;16607.189999999999;1000;8564.7999999999993;206451;79166.5;13942.790000000001;17085.669999999998;2896.6399999999999;1399.1099999999999;7598.1000000000004;122089;328539;337006;8466.8299999999999;NA;32;18;3;1;140;32;226;5;0;0;34;268;0;307;533;11;12;47;7;20;0;25;0;29;33;37;32;25;24;35;94;431;8;14;17;20;30;13;102;533;0;4;16;11;0;0;2;1;9;7;8;6;7;2;8;8;12;17;7;91;2;1;3;1;2;1;2;2;2;0;1;17
117;1;SAINT-BRIEUC;108;1848;17668.389999999999;3696.5999999999999;13971.790000000001;81000;NA;12054.370000000001;455;NA;NA;71043;11178;NA;2926.29;7949.4399999999996;186606;650;400;0;600;650;700;0;80;100;120;0;90;19683.34;1591.6600000000001;21275;55176.129999999997;6671.0600000000004;61847;6121.1199999999999;1650;7771.1199999999999;5034.7200000000003;8583.3099999999995;700;6712.5;111924;43384.160000000003;10810.940000000001;14170.73;2228.4499999999998;1051.5999999999999;5250.4200000000001;76896;188820;186606;NA;2214.4400000000001;23;0;0;0;87;11;121;0;0;0;30;133;0;163;284;0;0;16;6;12;0;14;0;8;20;18;16;22;20;10;53;215;0;0;15;16;29;9;69;284;0;0;0;0;0;0;0;0;0;0;0;12;6;3;6;4;7;6;7;51;0;0;0;1;4;2;2;4;2;4;2;21
118;0;TOULOUSE;0;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;-0.01;-0.01;-0.01;-0.01;-0.01;-0.01;NA;NA;NA;-0.01;-0.01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;46;36;51;44;67;39;56;60;59;52;219;729;7;4;6;11;7;9;8;9;6;8;67;142
119;1;ALBI;15;1862;9785;3148.4400000000001;6636.5600000000004;70000;NA;9071.25;3975;1453.5;NA;60863;14616.5;NA;2087.98;6323.8000000000002;168391;650;400;90;600;650;700;0;80;100;120;0;90;17900;900;18800;46451.360000000001;5744.1700000000001;52196;10350;2950;13300;3800;10336.370000000001;800;6729.9899999999998;105962;36660.459999999999;5634.3999999999996;11675.43;1737.3699999999999;1101.05;4744.2600000000002;61553;167515;168391;876.37;NA;12;6;0;0;80;23;121;2;0;16;26;148;0;192;313;0;0;17;9;9;4;12;6;13;25;15;22;19;22;17;44;234;0;3;7;20;32;17;79;313;0;0;0;1;0;0;0;0;1;1;0;2;3;0;1;2;2;2;6;20;0;0;0;0;1;0;0;0;0;3;2;6
120;1;AUCH;21;1833;6302;3547;2755;79718.320000000007;NA;8026.5;4965;1350;180;67424;6569.25;459;5629.1000000000004;8351.5699999999997;182673;600;375;90;600;650;700;0;80;100;120;0;90;18100;1725;19825;46878.290000000001;2673.3200000000002;49552;9300;2597.5;11897.5;4600;9997.6800000000003;800;7045;103717;39759.779999999999;7710.8500000000004;12828.469999999999;1834.97;681.85000000000002;6891.7700000000004;69708;173424;182673;9248.2000000000007;NA;13;11;0;1;105;22;152;0;0;17;14;77;0;108;260;0;0;9;11;10;0;9;7;12;19;20;17;23;16;14;19;186;1;7;5;22;26;13;74;260;0;0;0;0;0;0;0;0;1;0;1;1;0;2;1;2;2;2;5;17;0;0;0;2;0;0;0;0;0;0;1;3
121;1;CAHORS;36;1803;13744.91;4213.3699999999999;9531.5400000000009;47000;260;14438.25;NA;1950;7620;72132;17944.5;NA;988.90999999999997;8954.9200000000001;171288;650;400;90;650;700;750;0;90;110;130;0;90;18493.84;1497.23;19991.07;49454.739999999998;7512.7700000000004;56968;10825.57;1278.6099999999999;12104.18;4830;7937.1199999999999;800;6835;109465;39489.379999999997;8772.6299999999992;10517.200000000001;1830.3599999999999;500;6792.8800000000001;67902;177367;171288;NA;6079;30;0;3;12;104;5;154;3;0;0;36;167;0;206;360;0;0;16;12;21;4;11;6;24;31;34;28;23;26;16;45;297;0;10;4;16;19;14;63;360;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;3;2;5;3;18;0;0;0;0;0;0;0;0;0;1;0;1
122;1;FOIX;51;1887;21325;5910.6499999999996;15414.35;22935.810000000001;NA;3786.75;NA;96;NA;574;2212;NA;15319.5;9241.6499999999996;54165;550;350;80;500;550;600;0;60;80;100;0;0;4116.6800000000003;495.82999999999998;4612.5100000000002;10466.540000000001;1700.48;12167;3310.8200000000002;430.66000000000003;3741.48;421.67000000000002;1266.05;120.83;1619.95;23950;10742.809999999999;684.27999999999997;13413.17;NA;696.89999999999998;13634.190000000001;39171;63121;54165;NA;8955.3999999999996;27;0;0;0;77;17;121;2;0;4;0;109;0;115;236;0;0;6;7;5;0;14;7;12;26;15;17;16;16;16;21;178;0;0;4;6;24;24;58;236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;148;0;0;0;0;0;0;0;0;0;0;59;59
123;3;MONTAUBAN(G);70;1864;46000;6600;39400;81650;NA;8922.5;8086.25;NA;NA;41263;15534.5;NA;8003.8100000000004;6606.5799999999999;170066;650;400;0;600;650;700;0;80;100;120;0;90;19491.66;771.38;20263.040000000001;47933.300000000003;5406.6700000000001;53340;13772.219999999999;3156.6599999999999;16928.880000000001;3850;6993.0299999999997;750;6926.6000000000004;109052;27467.599999999999;4706.2600000000002;20368.450000000001;1799.8499999999999;843.60000000000002;4958.5900000000001;60144;169196;170066;870.51999999999998;NA;15;27;0;0;48;12;102;0;0;0;14;173;0;187;289;0;0;19;5;4;0;14;1;15;21;25;24;30;15;11;28;212;5;6;11;13;27;15;77;289;0;0;0;0;0;0;0;0;0;0;0;0;4;12;6;3;11;3;3;42;0;0;0;0;1;2;2;0;0;0;1;6
124;4;RODEZ;105;1803;8620.8999999999996;3774.3499999999999;4846.5500000000002;59466.660000000003;1050;12387.5;800;455;NA;74771;14024;975.20000000000005;1936.55;6602.3999999999996;172468;650;400;90;600;650;700;0;80;100;120;0;90;18600;1000;19600;44700;9112.5;53813;9500;2271.6599999999999;11771.66;4780;10794.709999999999;575;7121.25;108456;42344.07;10136.889999999999;9733.1599999999999;1911.5699999999999;1195.27;5439.4499999999998;70760;179216;172468;NA;6747.4700000000003;19;2;0;0;121;9;151;2;0;0;33;148;0;183;334;0;0;18;10;11;0;30;0;19;24;28;23;32;21;17;29;262;0;4;15;13;30;10;72;334;0;0;0;0;0;0;0;0;9;12;6;10;10;4;7;6;4;2;7;77;1;1;2;4;2;2;5;4;1;1;1;24
125;3;TARBES;113;1853;6640;2798;3842;78595.830000000002;500;9840;2251.25;1800;NA;49539;19094.130000000001;240;613.75;7828.75;170303;600;450;90;600;650;700;0;80;100;120;0;90;16954.41;1375;18329.41;52937.18;2804.1300000000001;55741;15150;812.5;15962.5;5367.7700000000004;9171.3199999999997;800;8414.1700000000001;113786;33295.129999999997;4063.8699999999999;10328;2540.8499999999999;846.84000000000003;4647.0699999999997;55722;169508;170303;794.34000000000003;NA;16;5;3;0;77;22;123;1;1;0;33;201;0;236;359;0;0;19;12;5;0;7;7;23;31;21;27;29;33;26;46;286;7;9;10;18;18;11;73;359;0;0;0;2;0;0;0;0;5;5;12;5;6;4;6;10;9;3;8;73;2;1;0;0;0;2;1;2;3;2;2;15
126;3;TOULOUSE(G);115;1803;26739.950000000001;12884.950000000001;13855;65691.669999999998;600;38557.5;1050;24825;NA;327794;106415.34;120;21446.73;37703.099999999999;624203;900;525;150;900;950;1000;1100;150;200;250;300;90;35320.830000000002;3107.1799999999998;38428.010000000002;177513.89000000001;25987.240000000002;203501;34130.82;4783.3500000000004;38914.169999999998;14200;37923.739999999998;1800;20886.240000000002;355653;129576.03;28842.880000000001;71847.25;5362.8900000000003;1799.5699999999999;26051.009999999998;263480;619133;624203;5070.4200000000001;NA;61;1;31;0;313;91;497;13;1;32;90;508;66;710;1207;44;33;100;25;50;5;58;26;66;92;91;91;112;75;69;91;1028;11;16;22;52;43;35;179;1207;1;9;51;41;7;2;3;1;30;18;32;26;41;15;35;34;29;35;39;334;4;2;4;5;3;3;0;3;2;1;1;28
