;CODE DU CHEF-LIEU, VILLE;NOM VILLE;CODE DU LYCEE OU COLLEGE;DATE DE FONDATION;SUPERFICIE TOTALE;SUPERFICIE BATIE;SUPERFICIE LIBRE;MODE ADMINISTRATION REGIE;MODE ADMINISTRATION PENSION;DATE RENOUVELLEMENT MOIS;DATE RENOUVELLEMENT ANNEE;PROPRIETE BATIMENT VILLE;PROPRIETE BATIMENT ETAT;ETAT BATIMENT BON;ETAT BATIMENT ASSEZ;ETAT BATIME MAUVAIS;PROPRIETE MOBILIER VILLE;PROPRIETE MOBILIER PRINCIPAL;ETAT MOBILIER BON;ETAT MOBILIER ASSEZ;ETAT MOBILIER MAUVAIS;ENSEIGNE CLASSIQUE TAUX;ENSEIGNE CLASSIQUE RETRIBUTION;ENSEIGNEMENT SPECIAL TAUX;ENSEIGNE SPECIAL RETRIBUTION;TAUX FRAIS ETUDES CLASSIQUES;TAUX FRAIS ETUDES SPECIALES;RECETTE SUBVENTION ETAT ENTRETIEN;RECETTE SUBVENTION ETAT ASSURANCE;RECETTE SUBVENTION COMMUNE;RECETTE SUBVENTION DEPARTEMENT;RECETTE PRODUIT PENSION;RECETTE PRODUIT ETUDES;RECETTE ABONNEMENTS;RECETTE TOTALE;DEPENSES PERSONNEL;DEPENSES NOURRITURE;DEPENSES FRAIS SERVICE;DEPENSES TOTAL;COLLEGE CHAIRE MATHEMATIQUES;COLLEGE CHAIRE REGULIERES;COLLEGE PLUSIEURS CHAIRES;COLLEGE LIMITE RHETORIQUE;COLLEGE LIMITE SECOND;COLLEGE LIMITE TROISIEME;COLLEGE DIVISION GRAMMAIRE;COLLEGE ENSEIGNEMENT 6;COLLEGE ENSEIGNEMEENT 5;COLLEGE ENSEIGNEMEENT 4;COLLEGE ENSEIGNEMEENT 3;COLLEGE ENSEIGNEMEENT 2;COLLEGE ENSEIGNEMEENT 1;COLLEGE ECOLE PRIMAIRE;ELEVE INTERNE BOURSE NATIONALE;ELEVE INTERNE BOURSE DEPARTEMENTALE;ELEVE INTERNE BOURSE COMMUNALE;ELEVE INTERNE BOURSE FONDATION;ELEVE INTERNE PENSION LIBRE;ELEVE INTERNE DEMI-PENSIONNAIRE;ELEVE INTERNES TOTAL;ELEVE EXTERNES BOURSE NATIONALE;ELEVE EXTERNE BOURSE DEPARTEMENTALE;ELEVE EXTERNE BOURSE COMMUNALE;ELEVE EXTERNE BOURSE FONDATION;ELEVE EXTERNES LIBRE;ELEVE EXTERNE ETABLISSEMENT;ELEVE EXTERNES TOTAL;ELEVES TOTAL GENERAL;ELEVE CLASSE MATHEMATIQUES SUPERIEUR NOUVEAU;ELEVE CLASSE MATHEMATIQUES SUPERIEUR VETERAN;ELEVE CLASSIQUE MATHEMATIQUES ELEMENTAIRE;ELEVE CLASSIQUE PHILOSOPHIE NOUVEAU;ELEVE CLASSIQUE PHILOSOPHIE VETERAN;ELEVE CLASSIQUE RHETORIQUE NOUVEAU;ELEVE CLASSIQUE RHETORIQUE VETERAN;ELEVE EN CLASSIQUE 2;ELEVE EN CLASSIQUE 3;ELEVE EN CLASSIQUE 4;ELEVE EN CLASSIQUE 5;ELEVE EN CLASSIQUE 6;ELEVE EN CLASSIQUE 7;ELEVE EN CLASSIQUE 7;ELEVE CLASSIQUE TOTAL;ELEVE CLASSIQUE CLASSE PRIMAIRE;ELEVE ENSEIGNEMENT SPECIAL 1;ELEVE ENSEIGNEMENT SPECIAL 2;ELEVE ENSEIGNEMENT SPECIAL 3;ELEVE ENSEIGNEMENT SPECIAL 4;ELEVE ENSEIGNEMENT SPECIAL 5;ELEVE ENSEIGNEMENT SPECIAL 6;ELEVE ENSEIGNEMENT SPECIAL TOTAL;REPARTITION ELEVE TOTAL;EN PREPA ECOLE NORMALE SCIENCE;EN PREPA ECOLE NORMALE LETTRE;EN PREPA ECOLE POLYTECHNIQUE;EN PREPA ECOLE SAINT-CYR;EN PREPA ECOLE NAVALE;EN PREPA ECOLE FORESTIERE;EN PREPA ECOLE CENTRALE;EN PREPA ECOLE NORMALE CLUNY;PROFESSEUR CLASSIQUE SCIENCE;PROFESSEUR CLASSIQUE PHILOSOPHIE;PROFESSEUR CLASSIQUE HISTOIRE;PROFESSEUR CLASSIQUE RHETORIQUE;PROFESSEUR CLASSIQUE GRAMMAIRE;PROFESSEUR CLASSIQUE ELEMENTAIRE;PROFESSEUR CLASSIQUE LANGUES;PROFESSEUR CLASSIQUE TOTAL;PROFESSEUR SPECIAL;PROFESSEUR CLASSE PRIMAIRE;PROFESSEUR TOTAL GENERAL;ELEVE CLASSIQUE MATHEMATIQUES;ELEVE CLASSIQUE PHILOSOPHIE;ELEVE CLASSIQUE RHETORIQUE;ELEVE CLASSIQUE GRAMMAIRE;ELEVE CLASSIQUE ELEMENTAIRE;ELEVE CLASSIQUE TOTAL;ELEVE ENSEIGNEMENT SPECIAL;ELEVE CLASSE PRIMAIRE;ELEVE TOTAL GENERAL;NOMBRE PROFESSEURS;NOMBRE ELEVES;RAPPORT NOMBRE PROFFESSEURS ELEVES
178;3;MENDE;664;1864;2990;1390;1600;0;1;2;1881;0;1;0;1;0;1;0;0;0;1;400;60;400;60;NA;NA;13700;8400;11650;NA;25200;9000;NA;67950;39500;22320;1280;63100;0;1;0;0;0;0;0;0;0;0;1;0;0;1;16;9;0;0;33;0;58;5;3;0;0;40;12;60;118;0;0;4;1;0;5;2;5;10;7;9;16;10;0;69;11;8;12;17;1;0;0;38;118;0;0;0;0;0;0;0;0;2;1;1;3;3;1;1;12;3;1;16;4;1;22;32;10;69;38;11;118;16;118;7
179;4;NARBONNE;677;1887;16245;6000;10245;1;0;10;1887;1;0;1;0;0;1;0;1;0;0;440;140;440;140;140;140;NA;243.31;13214.76;NA;8277.8999999999996;2893;1588.75;26218;13458.07;4592.2399999999998;4019.2399999999998;22070;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;0;0;46;19;68;0;0;5;0;91;0;96;164;0;0;3;3;0;2;0;0;4;5;10;10;28;27;92;35;23;14;0;0;0;0;37;164;0;0;0;0;0;0;0;0;4;0;1;0;3;2;2;12;2;1;15;3;3;6;25;55;92;37;35;164;15;164;11
180;2;PERPIGNAN;685;1807;4957;2593;2364;1;0;1;1881;1;0;0;1;0;1;0;0;1;0;540;100;540;100;100;100;7000;5250;22306.98;NA;171509.72;18179.669999999998;3649.4499999999998;227896;120914.34;82690.919999999998;24290.560000000001;227896;0;1;0;0;0;0;0;1;0;0;0;0;0;1;14;22;1;0;219;17;273;0;0;14;0;221;0;235;508;0;0;26;8;1;10;2;23;26;33;41;32;27;20;249;105;49;40;27;19;14;5;154;508;0;0;0;0;0;0;0;0;3;1;1;3;3;2;3;16;7;4;27;26;9;61;106;47;249;154;105;508;27;508;19
181;13;PEZENAS;687;1861;7499.04;2235.9400000000001;5263.1000000000004;0;1;5;1882;1;0;1;0;0;1;0;0;1;0;400;50;375;50;90;80;5650;4300;24613;700;28625;9090;997;74975;41300;26625;4050;71975;0;0;1;0;0;0;0;0;0;0;1;0;0;1;12;5;0;0;55;2;74;0;3;0;0;87;0;90;164;0;0;13;3;0;1;1;5;4;7;9;10;13;11;77;47;19;13;8;0;0;0;40;164;0;0;0;0;0;0;0;0;3;1;1;1;1;1;1;9;2;2;13;13;3;11;26;24;77;40;47;164;13;164;13
182;3;UZES;745;1804;4879.04;977.08000000000004;3901.96;0;1;12;1880;1;0;0;1;0;1;0;1;0;0;300;150;300;150;100;80;7800;6100;4800;NA;9400;2040;8735;38875;24875;11000;2000;37875;0;0;1;0;0;0;0;0;0;1;0;0;0;1;8;0;0;0;20;0;28;0;0;0;0;36;0;36;64;0;0;2;1;0;6;0;2;5;2;5;6;3;4;36;1;5;10;10;2;0;0;27;64;0;0;0;0;0;0;0;0;1;1;0;2;1;1;0;6;2;1;9;2;1;13;13;7;36;27;1;64;9;64;7
183;4;VIGAN(LE);754;1881;675;325;350;0;1;10;1881;1;0;0;1;0;1;0;0;0;1;350;150;350;150;150;80;2900;1400;4000;NA;4200;2500;NA;15000;9800;4000;1200;15000;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;16;0;16;0;0;3;5;29;0;37;53;0;0;2;0;0;0;0;0;2;4;2;3;4;2;19;8;5;8;8;5;0;0;26;53;0;0;0;0;0;0;0;0;1;0;0;0;1;1;4;7;1;1;9;2;0;2;9;6;19;26;8;53;9;53;6
184;0;NANCY;0;NA;-0.01;-0.01;-0.01;5;9;NA;NA;13;1;5;7;2;14;0;7;2;5;495;93;490;75;104;88;72416.770000000004;83694.289999999994;233601.32999999999;1000;382260;129382.14999999999;38679.720000000001;941034;552850.75;250610.45999999999;91495.949999999997;894957;0;6;4;1;0;1;1;1;5;5;3;0;0;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
185;8;BRUYERES;556;1864;619;482;137;0;1;2;1881;1;0;0;0;1;1;0;0;0;1;NA;NA;435;35;80;100;3800;2300;6429;NA;8186.5;1121;NA;21831;13700;6600;550;20850;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;14;10;25;0;0;3;0;19;0;22;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;12;6;4;3;3;0;28;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;6;0;0;0;0;0;0;28;19;47;6;47;8
186;2;COMMERCY;588;1804;5791;2291;3500;0;1;NA;1881;1;0;0;1;0;1;0;0;1;0;460;110;460;90;110;90;5316.7700000000004;6300;14595;NA;12153;3620.9000000000001;704;42690;19563.740000000002;11000;5125.9300000000003;35690;0;1;0;0;0;0;0;0;0;1;0;0;0;1;7;0;0;1;13;1;22;2;0;16;0;53;0;71;93;0;0;7;0;0;0;0;2;0;4;0;4;3;4;24;16;17;18;10;8;0;0;53;93;0;0;0;0;0;0;0;0;3;1;0;1;2;1;1;9;3;1;13;7;0;2;8;7;24;53;16;93;13;93;7
187;2;EPINAL;608;1803;5004;2527;2477;1;0;1;1881;1;0;0;1;0;1;0;1;0;0;600;NA;600;NA;100;80;5000;10995.549999999999;33621;1000;61742;15826;8712.2000000000007;136897;84392.509999999995;36348.5;16155.74;136897;0;1;0;0;0;0;0;0;1;0;0;0;0;1;13;10;0;8;65;9;105;1;3;16;17;143;0;180;285;0;0;17;7;0;4;0;13;15;15;15;19;16;16;137;10;49;42;25;18;4;0;138;285;0;0;0;0;0;0;0;0;6;1;1;3;3;2;3;19;5;1;25;17;7;32;49;32;137;138;10;285;25;285;11
188;9;ETAIN;610;1808;7500;720;6780;0;1;9;1881;1;0;0;1;0;1;0;0;1;0;420;100;420;80;100;80;3200;3700;6582.3000000000002;NA;2452;3095;70;19099;16360;2600;647.29999999999995;19607;0;0;0;0;0;0;1;0;0;1;0;0;0;1;2;0;0;0;5;1;8;0;0;9;0;36;0;45;53;0;0;0;0;0;0;0;0;0;0;1;6;0;6;13;14;14;0;7;5;0;0;26;53;0;0;0;0;0;0;0;0;2;0;1;0;1;1;1;6;1;1;8;0;0;0;7;6;13;26;14;53;8;53;7
189;2;LONGWY;646;1882;1285;510;775;0;1;1;1883;1;0;1;0;0;1;0;1;0;0;500;100;500;100;100;100;4200;1300;4920;NA;10300;8360;1070;30150;17950;8500;2600;29050;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;19;10;30;0;0;12;0;61;0;73;103;0;0;12;0;0;0;0;0;0;4;7;12;5;6;46;6;11;15;13;8;4;0;51;103;0;0;0;0;0;0;0;0;2;0;1;0;1;1;1;6;3;1;10;12;0;0;23;11;46;51;6;103;10;103;10
190;2;LUNEVILLE;653;1806;7692;3036;4656;1;0;1;1881;1;0;1;0;0;1;0;1;0;0;550;110;550;70;110;70;4100;10274.6;14919.200000000001;NA;60024;19748;10772.299999999999;119838;54266.529999999999;33513.489999999998;17678.48;105459;0;1;0;0;0;0;0;0;1;0;0;0;0;1;20;1;11;0;85;17;134;0;0;28;0;110;0;138;272;0;0;69;4;1;8;4;8;14;10;15;14;8;8;163;5;19;38;30;17;0;0;104;272;0;0;0;4;0;0;0;0;3;1;1;3;3;2;2;15;4;1;20;69;5;34;39;16;163;104;5;272;20;272;14
191;3;MIRECOURT;668;1819;1348;580;768;0;1;1;1881;1;0;0;1;0;1;0;0;0;1;450;50;450;50;115;70;4100;3300;10280;NA;13775;4020;NA;35475;22390;8500;750;31640;0;0;0;1;0;0;0;0;0;0;1;0;0;0;4;0;0;0;23;5;32;2;0;9;0;47;0;58;90;0;0;1;0;0;2;0;0;5;2;7;3;6;8;34;10;25;11;8;0;0;2;46;90;0;0;0;0;0;0;0;0;2;0;0;2;1;1;1;7;3;1;11;1;0;7;12;14;34;46;10;90;11;90;8
192;4;NEUFCHATEAU;678;1804;4000;1280;2720;0;1;1;1881;1;0;0;1;0;1;0;0;0;1;450;90;450;90;90;90;6400;7000;12187;NA;23100;9063;4784;62534;35190;23000;1744;59934;0;0;1;0;0;0;0;0;0;0;1;0;0;1;9;0;0;0;37;6;52;0;0;8;0;87;0;95;147;0;0;13;1;1;6;3;3;8;6;6;10;8;7;72;30;19;18;8;0;0;0;45;147;0;0;0;0;0;0;0;0;2;1;0;2;3;1;1;10;4;1;15;13;2;20;22;15;72;45;30;147;15;147;10
193;8;PONT-A-MOUSSON;689;1803;8710;5350;3360;1;0;9;1883;1;0;1;0;0;1;0;1;0;0;440;130;440;120;105;95;4350;5400;18021.369999999999;NA;46810;14920;3566.3699999999999;93068;44822.089999999997;27341.029999999999;10905.620000000001;83069;0;1;0;0;0;0;0;1;0;0;0;0;0;0;13;3;0;3;50;13;82;1;0;20;0;79;0;100;182;0;0;17;3;0;4;2;6;6;13;12;12;11;9;95;4;22;32;15;9;3;2;83;182;0;0;0;0;1;0;0;0;2;1;1;3;3;1;1;12;5;1;18;17;3;18;37;20;95;83;4;182;18;182;10
194;5;REMIREMONT;696;1804;3400;1575;1825;1;0;2;1881;1;0;1;0;0;1;0;1;0;0;620;NA;620;NA;100;100;8450;6529.6999999999998;25374.720000000001;NA;42437.5;8222.5;4112.5;95127;63837.260000000002;23017.700000000001;8271.9599999999991;95127;0;1;0;0;0;0;0;0;1;0;0;0;0;1;17;0;0;0;52;7;76;1;0;17;0;81;0;99;175;0;0;9;8;2;6;2;6;9;13;8;6;9;11;89;12;20;23;14;11;6;0;74;175;0;0;0;2;0;0;0;0;3;1;1;3;3;1;2;14;4;1;19;9;10;23;27;20;89;74;12;175;19;175;9
195;1;SAINT-DIE;708;1809;2671.6199999999999;1061.71;1609.9100000000001;0;1;12;1880;1;0;0;1;0;1;0;1;0;0;460;50;460;50;100;75;8200;7199.4399999999996;20148.080000000002;NA;19890;11362;NA;66800;44129.440000000002;15460;3760.0799999999999;63350;0;0;1;0;0;0;0;0;0;1;0;0;0;1;10;0;0;0;29;3;42;2;0;0;0;114;0;116;158;0;0;13;4;0;3;3;2;10;10;9;15;8;16;93;12;26;13;8;5;1;0;53;158;0;0;0;0;0;0;0;0;3;1;1;2;2;1;2;12;3;1;16;13;4;18;34;24;93;53;12;158;16;158;10
196;8;SAINT-MIHIEL;716;1803;2307;829.89999999999998;1477.0999999999999;0;1;NA;1881;1;0;1;0;0;1;0;1;0;0;460;90;460;80;NA;NA;3700;4550;14540;NA;18400;5460;NA;46650;26200;16200;2050;44450;0;0;1;0;0;0;0;0;0;1;0;0;0;1;10;0;0;0;30;2;42;0;0;10;0;48;0;58;100;0;0;7;2;0;4;0;3;2;6;6;11;8;4;53;10;16;9;6;6;0;0;37;100;0;0;0;0;0;0;0;0;2;1;1;1;1;1;1;8;2;1;11;7;2;9;23;12;53;37;10;100;11;100;9
197;5;TOUL;742;1804;7146;1541;5605;0;1;NA;1880;0;1;0;1;0;1;0;0;0;1;450;100;450;70;100;70;4500;9600;21604;NA;15400;10342;1974;63420;44048;13465;4872;62385;0;0;1;0;0;0;0;0;0;1;0;0;0;1;9;1;0;3;17;7;37;0;0;41;0;103;0;144;181;0;0;22;3;2;2;2;2;10;12;10;11;14;9;99;28;23;21;6;4;0;0;54;181;0;0;0;0;0;0;0;0;2;1;1;2;2;1;1;10;4;2;16;22;5;16;33;23;99;54;28;181;16;181;11
198;4;VERDUN;749;1804;8163;4025;4138;1;0;2;1881;1;0;0;0;1;1;0;0;0;1;550;NA;550;NA;140;90;7100;5245;30379.66;NA;47590;14221.75;2914.3499999999999;107451;66001.179999999993;25064.740000000002;16384.84;107451;0;1;0;0;0;0;0;0;0;0;1;0;0;1;11;0;1;0;68;13;93;0;0;23;0;132;0;155;248;0;0;29;6;1;3;6;4;17;13;18;14;16;25;152;43;16;28;9;0;0;0;53;248;0;0;0;4;0;0;0;0;4;1;1;3;3;2;2;16;3;2;21;29;7;30;45;41;152;53;43;248;12;248;12
199;0;POITIERS;0;NA;-0.01;-0.01;-0.01;1;19;NA;NA;20;0;9;8;3;20;0;6;7;7;447;63;448;55;90;70;108012.78;98325.559999999998;227261.66;900;376647;115611;19604.169999999998;946362;509954.40999999997;321692.52000000002;69413.190000000002;901060;0;3;5;1;0;6;5;4;1;7;5;3;0;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
200;2;BARBEZIEUX;533;1877;4344;2687;1657;0;1;2;1881;1;0;1;0;0;1;0;1;0;0;420;60;420;60;80;80;7150;3400;5665.9799999999996;NA;16000;5723;800;38739;21166.860000000001;14400;2200;37767;0;0;0;0;0;1;0;0;0;1;0;0;0;1;2;0;0;0;40;1;43;0;0;9;0;50;0;59;102;0;0;18;0;0;0;0;0;0;9;8;10;14;6;65;12;4;13;6;2;0;0;25;102;0;0;0;0;1;0;0;0;2;0;0;0;2;1;2;7;1;1;9;18;0;0;27;20;65;25;12;102;9;102;11
201;1;BLANC(LE);547;1881;1847;643.26999999999998;1203.73;0;1;NA;1882;1;0;0;1;0;1;0;0;0;1;400;50;400;50;100;60;1250;3800;10350;NA;4600;2900;NA;2290000;15000;3800;2600;21400;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;12;2;15;0;0;7;0;57;0;64;79;0;0;0;0;0;0;0;0;0;4;4;3;4;7;22;35;15;7;0;0;0;0;22;79;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;4;1;2;7;0;0;0;11;11;22;22;35;79;7;79;11
202;1;CHATELLERAULT;578;1803;6414;1812;4602;0;1;2;1882;1;0;0;1;0;1;0;0;1;0;440;80;440;80;125;85;6200;8900;36800;NA;35000;16885;1260;105045;49000;40000;8200;97200;0;1;0;0;0;0;0;0;0;1;0;0;0;1;8;0;4;0;67;14;93;2;0;0;0;100;0;102;195;0;0;5;1;1;7;2;9;13;15;15;4;15;14;101;39;23;17;8;7;0;0;55;195;0;0;0;0;0;0;0;0;3;1;1;3;3;2;2;15;3;3;21;5;2;31;34;29;101;55;39;195;21;195;9
203;3;CHATRE(LA);580;1807;2436;886;1550;0;1;1;1881;1;0;0;1;0;1;0;0;1;0;480;20;430;20;75;60;4450;2350;7889;NA;22500;4840;NA;42029;20500;18000;1500;40000;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;47;2;50;0;0;0;0;85;0;85;135;0;0;0;0;0;0;0;0;0;5;3;4;20;17;49;31;15;16;12;7;3;2;55;135;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;4;3;1;8;0;0;0;12;37;49;55;31;135;8;135;9
204;1;CHINON;581;1804;3700;2450;1250;0;1;NA;1881;1;0;0;1;0;1;0;0;1;0;390;140;390;140;100;80;1500;3600;12670;900;11700;3800;NA;34170;20050;10020;2150;32220;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;28;3;32;0;0;5;0;29;0;34;66;0;0;2;1;0;2;0;0;3;5;8;0;7;2;30;10;13;10;3;0;0;0;26;66;0;0;0;0;0;0;0;0;2;1;0;1;2;1;0;7;1;1;9;2;1;5;13;9;30;26;10;66;9;66;7
205;2;CIVRAY;583;1865;2850;1100;1750;0;1;2;1881;1;0;0;1;0;1;0;0;0;1;470;NA;470;NA;135;120;2900;3100;875;NA;17500;2874;NA;35124;14600;13500;5524;33624;0;0;1;0;0;0;0;0;1;0;0;0;0;1;6;0;0;0;36;6;48;0;0;29;0;6;0;35;83;0;0;0;3;0;0;0;3;3;8;3;7;0;0;27;19;14;7;5;7;4;0;37;83;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;4;2;1;7;0;3;6;18;0;27;32;16;75;7;75;11
206;3;COGNAC;587;1871;12500;1659;10841;0;1;7;1881;1;0;1;0;0;1;0;1;0;0;500;100;500;100;110;110;9500;2600;13500;NA;29750;17600;NA;72950;42255;21000;8170;71425;0;0;1;0;0;0;0;0;0;0;1;0;0;1;5;0;0;0;50;15;70;0;0;0;0;136;0;136;206;0;0;14;2;0;6;0;5;10;6;16;11;19;19;108;48;28;17;5;0;0;0;50;206;0;0;0;0;0;0;0;0;3;1;0;2;2;1;1;10;1;2;13;14;2;21;33;38;108;50;48;206;13;206;16
207;4;CONFOLENS;593;1804;2664;887;1777;0;1;2;1881;1;0;0;0;1;1;0;0;0;1;425;40;425;40;80;80;2700;5900;4680;NA;5795;2470;965;22510;15500;4780;930;21210;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;11;1;12;0;0;11;0;26;0;37;49;0;0;0;0;0;0;0;0;1;5;4;4;6;6;26;12;8;3;0;0;0;0;11;49;0;0;0;0;0;0;0;0;2;0;0;1;1;1;0;5;1;1;7;0;0;1;13;12;26;11;12;49;7;49;7
208;8;EYMOUTIERS;614;1808;1105;410;695;0;1;1;1881;1;0;0;0;1;1;0;0;0;1;400;25;400;25;80;30;3300;4900;3992.3299999999999;NA;700;1015;592.66999999999996;14500;13200;1300;600;15100;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;3;0;3;0;0;20;0;35;0;55;58;0;0;0;0;0;0;0;0;0;0;1;2;6;5;14;32;7;5;0;0;0;0;12;58;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;4;1;1;6;0;0;0;3;11;14;12;32;58;6;58;10
209;2;FONTENAY-LE-COMTE;621;1803;24000;3200;20800;0;1;NA;1883;1;0;1;0;0;1;0;1;0;0;475;50;500;25;50;25;8400;8600;21725;NA;15750;3200;1000;58675;38225;12000;4500;54725;0;0;1;0;0;0;0;0;0;1;0;0;0;1;5;0;0;0;30;10;45;0;0;0;0;91;0;91;136;0;0;7;4;1;7;1;6;8;13;7;14;6;4;78;10;13;12;18;5;0;0;48;136;0;0;0;0;0;0;0;0;2;1;1;3;3;1;1;12;3;1;16;7;5;22;34;10;78;48;10;136;16;136;8
210;4;ISSOUDUN;632;1803;3584;687;2897;0;1;1;1881;1;0;0;1;0;1;0;0;0;1;450;NA;450;NA;80;50;2000;7500;14114.1;NA;18900;4321.5;1200;48036;26500;16800;4000;47300;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;36;3;40;1;0;33;0;66;0;100;140;0;0;10;0;0;0;0;0;7;9;4;10;16;10;66;26;20;12;11;5;0;0;48;140;0;0;0;0;0;0;0;0;2;0;1;0;2;1;0;6;2;2;10;10;0;7;23;26;66;48;26;140;10;140;14
211;3;LOUDUN;648;1808;2510;768;1742;0;1;1;1881;1;0;0;1;0;1;0;0;0;1;425;110;425;60;130;80;2100;4800;6000;NA;15000;6100;NA;34000;16000;12000;3000;31000;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;34;8;46;0;0;1;0;50;0;51;97;0;0;7;0;0;2;0;1;3;11;5;8;3;1;41;15;13;12;3;2;11;0;41;97;0;0;0;0;0;0;0;0;2;0;0;1;2;1;0;6;3;1;10;7;0;6;24;4;41;41;15;97;10;97;10
212;8;LUCON;651;1804;17366;2075;15291;0;1;2;1881;1;0;1;0;0;1;0;1;0;0;462;NA;462;NA;60;60;4000;7700;8640;NA;15670;4480;NA;40490;19900;15670;440;36010;0;0;0;0;0;1;0;0;0;0;1;0;0;1;3;0;0;0;36;2;41;0;0;6;0;39;0;45;86;0;0;8;0;0;0;0;0;3;13;4;8;8;4;48;3;15;12;8;0;0;0;35;86;0;0;0;0;0;0;0;0;3;0;0;0;2;2;0;7;1;0;8;8;0;3;25;12;48;35;3;86;8;86;11
213;2;MELLE;662;1808;616;645;5515;0;1;5;1882;1;0;1;0;0;1;0;0;0;1;400;50;400;50;50;50;2600;1700;3370;NA;1200;917;NA;9787;7670;1200;680;9550;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;2;3;0;0;3;0;25;0;28;31;0;0;0;0;0;0;0;0;0;0;3;3;3;4;13;7;3;8;0;0;0;0;11;31;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;1;5;0;0;0;6;7;13;11;7;31;5;31;6
214;4;PARTHENAY;683;1865;9952;1947;8005;1;0;1;1881;1;0;1;0;0;1;0;1;0;0;450;80;450;80;60;80;11100;2800;15508.43;NA;9362;2160;786.5;41717;29840.220000000001;7667.5200000000004;4209.1899999999996;41717;0;0;0;0;0;0;1;1;0;0;0;0;0;1;2;0;0;0;21;4;27;0;0;15;0;43;0;58;85;0;0;0;0;0;0;0;0;0;3;6;5;7;6;27;22;7;8;12;2;2;5;36;85;0;0;0;0;0;0;0;0;2;0;1;0;2;2;1;8;2;1;11;0;0;0;14;13;27;36;22;85;11;85;8
215;8;ROCHEFOUCAULD(LA);701;1830;10000;3400;6600;0;1;2;1881;1;0;1;0;0;1;0;1;0;0;400;60;400;40;90;60;6100;4700;5700;NA;12580;2480;900;32460;19000;10300;1060;30360;0;0;1;0;0;0;0;0;0;1;0;0;0;1;7;0;0;0;19;2;28;0;0;9;0;35;0;44;72;0;0;3;0;0;1;0;5;4;4;5;6;6;4;38;12;6;9;7;0;0;0;22;72;0;0;0;0;0;0;0;0;2;1;0;1;2;1;1;8;2;1;11;3;0;10;15;10;38;22;12;72;11;72;7
216;1;ST-JEAN-D'ANGELY;713;1882;11007;3442;7565;0;1;10;1882;1;0;1;0;0;1;0;0;1;0;550;70;550;70;90;90;14750;3900;9854.9899999999998;NA;37855;9724;6500;82584;43328.989999999998;35000;1400;79729;0;1;0;0;0;0;0;0;0;1;0;0;0;1;10;0;0;0;51;4;65;0;0;11;0;55;0;66;131;0;0;17;4;0;2;2;9;6;16;7;11;2;6;82;14;13;12;5;5;0;0;35;131;0;0;0;0;0;0;0;0;2;1;1;3;3;1;2;13;4;1;18;17;4;19;34;8;82;35;14;131;18;131;7
217;8;SAINT-MAIXENT;714;1872;5462;2029;3433;0;1;2;1881;1;0;1;0;0;1;0;0;1;0;475;NA;475;NA;100;60;6500;3200;10150;NA;20375;2400;NA;42625;21000;18200;1250;40450;0;0;0;0;0;0;1;1;0;0;0;0;0;1;9;0;0;0;31;3;43;0;0;124;0;53;0;177;220;0;0;0;0;0;0;0;0;0;0;7;1;7;8;23;141;10;13;10;10;3;4;56;220;0;0;0;0;0;0;0;0;2;0;0;0;1;1;1;5;2;5;12;0;0;0;8;15;23;56;141;220;12;220;18
